bin_center,empirical_pos,count
0.03333333333333333,,0
0.1,,0
0.16666666666666669,,0
0.23333333333333334,,0
0.3,,0
0.3666666666666667,0.8781029855753103,47696
0.43333333333333335,,0
0.5,0.9186433383813108,613447
0.5666666666666667,,0
0.6333333333333333,,0
0.7,,0
0.7666666666666666,,0
0.8333333333333334,,0
0.9,,0
0.9666666666666667,,0
